Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
1,122385,-11,1,46.1484,41.3773,19.4503,-6.26684,-0.136642,0.439419,11,-1,34.3572,32.8041,9.10894,4.61891,0.135257,0.270853,11,-1,20.6246,-9.94333,-17.6479,-3.88048,-0.190416,-2.08389,-11,1,19.2282,-17.3356,-3.05616,-7.73695,-0.42648,-2.96709
1,55302,13,-1,102.248,-24.5725,-25.9968,-95.7866,-1.71128,-2.32804,-13,1,89.4725,29.5903,-7.63244,-84.0921,-1.7369,-0.252435,-13,1,23.9261,-14.4805,15.1049,-11.602,-0.529389,2.33509,13,-1,18.965,4.01446,17.4233,-6.32237,-0.346621,1.34434
1,181065,13,-1,75.7022,9.50351,-57.1381,48.7414,0.764737,-1.40598,-13,1,77.7932,-32.9402,20.7251,67.3587,1.31633,2.58,-13,1,19.5756,-7.45646,-14.0663,11.3901,0.665272,-2.05823,13,-1,12.9923,6.99706,10.1021,4.21609,0.33669,0.965033
1,273657,13,-1,44.5761,-13.3328,30.4549,-29.6943,-0.80379,1.98345,-13,1,11.9895,11.3826,3.6344,-0.98215,-0.0821048,0.309063,-11,1,66.8063,-21.355,26.4461,-57.5122,-1.29673,2.25009,11,-1,31.3107,20.3679,-22.4604,7.81281,0.254907,-0.834218
1,207927,-13,1,98.9238,28.0632,-20.1682,-92.691,-1.71283,-0.623146,-13,1,30.594,-22.3614,5.89344,-20.0304,-0.783518,2.8839,13,-1,19.5543,-18.5708,4.70674,-3.91576,-0.202996,2.89337,13,-1,27.2578,-0.532552,18.0285,-20.4369,-0.972425,1.60033
1,181078,13,-1,70.2639,0.328524,14.7045,68.7071,2.24586,1.54846,-13,1,13.8128,-1.34999,-5.49402,12.6006,1.54088,-1.81174,-11,1,150.224,5.78035,-65.8908,134.878,1.46102,-1.48329,11,-1,82.5582,40.049,10.9303,71.3615,1.3104,0.266434
1,111611,11,-1,70.1318,41.203,3.42401,56.6486,1.1205,0.0829105,-11,1,163.017,-30.6735,-5.35485,160.015,2.33934,-2.96876,-11,1,48.1527,7.85686,20.8849,42.6705,1.40371,1.21098,11,-1,29.8604,16.4765,12.7804,21.3736,0.898946,0.659732
1,181087,-13,1,54.5379,51.4567,-14.1142,-11.2855,-0.209962,-0.267708,13,-1,46.3259,-32.8267,20.5297,-25.4366,-0.617065,2.58271,13,-1,16.7919,-14.1401,-2.68817,-8.64805,-0.569542,-2.95372,-13,1,25.7179,13.8516,-2.43406,-21.5316,-1.21183,-0.173948
1,173151,-13,1,43.5697,40.2946,-16.2268,3.36827,0.0774625,-0.382835,13,-1,72.0413,-32.3041,5.43199,-64.1629,-1.42502,2.975,-13,1,17.955,-14.9927,-4.92783,-8.56189,-0.518915,-2.82403,13,-1,17.0512,7.72676,5.68365,-14.097,-1.17781,0.634209
1,33532,11,-1,43.2056,8.49021,34.0601,-25.1903,-0.667045,1.3265,-11,1,38.9761,-11.1841,-31.6116,19.8685,0.562406,-1.91085,-11,1,31.5703,-15.2509,-23.4387,-14.6533,-0.502586,-2.14765,11,-1,13.0358,2.37341,9.80676,-8.25394,-0.746695,1.33334
1,294438,13,-1,31.3813,-2.87142,-24.5473,19.3381,0.718907,-1.68724,-13,1,37.537,-5.46209,16.1733,33.4306,1.42485,1.89649,11,-1,44.9448,-0.566991,36.405,26.3514,0.672017,1.58637,-11,1,34.9195,34.1988,-4.67055,-5.29154,-0.152712,-0.135731
1,230531,-13,1,44.4769,-2.29609,-23.5104,37.6852,1.2465,-1.66815,13,-1,12.6811,-7.37795,-10.1333,-1.91823,-0.152442,-2.20012,11,-1,62.4484,8.7112,27.5188,55.3772,1.40659,1.26422,-11,1,24.2962,-0.927273,11.0743,-21.6057,-1.41839,1.65433
1,288010,-13,1,22.7689,13.2536,-3.16842,-18.2405,-1.10174,-0.234657,13,-1,11.1222,4.39013,-9.75554,3.04101,0.280569,-1.14793,-11,1,37.4487,-12.5989,33.8364,9.93852,0.271898,1.92724,11,-1,72.1506,-8.10343,-24.6014,-67.341,-1.6837,-1.88899
1,187613,-13,1,36.6068,33.0538,-15.6921,-1.11901,-0.0305781,-0.44324,13,-1,101.03,15.2129,15.4323,98.6785,2.22093,0.792557,13,-1,9.3685,1.28471,-8.90266,2.61721,0.28701,-1.42748,-13,1,6.16981,-2.59462,3.05843,4.68714,0.995747,2.27433
1,265102,-13,1,192.87,-26.198,-23.2061,189.668,2.39154,-2.41668,13,-1,34.9208,14.4142,23.0155,21.9538,0.739225,1.01127,-13,1,19.4088,-9.36948,-15.6877,6.54208,0.350787,-2.10919,13,-1,19.5012,9.25395,1.78335,17.0725,1.35604,0.190379
1,44621,13,-1,70.2533,-14.4741,-17.3875,66.5108,1.79927,-2.26501,-13,1,24.2434,7.59974,6.06091,22.209,1.56417,0.673224,-11,1,229.192,3.37198,-39.5225,225.733,2.43964,-1.48568,11,-1,58.9114,9.32037,34.7296,46.6641,1.07706,1.3086
1,256835,-13,1,27.3728,-17.5005,10.6477,-18.1554,-0.798627,2.59501,13,-1,33.8423,8.56036,1.16879,-32.7207,-2.04177,0.135696,11,-1,90.148,-17.8961,-33.5018,-81.7558,-1.50982,-2.06141,-11,1,36.2745,13.2027,31.4946,-12.2318,-0.350931,1.17384
1,223081,-13,1,56.8058,54.2195,15.1714,-7.54714,-0.133649,0.272836,13,-1,37.4607,-34.666,1.52748,-14.1147,-0.396312,3.09756,-11,1,20.8293,-9.667,-14.7497,-11.0839,-0.593114,-2.15096,11,-1,13.3452,-5.12725,-12.3009,0.703499,0.0527643,-1.96572
1,97606,13,-1,32.6159,8.39361,-15.8739,27.2278,1.20379,-1.0844,-13,1,6.38519,-3.02671,5.50639,-1.1306,-0.178978,2.07339,11,-1,77.4665,-20.2689,-1.78057,74.7466,2.01235,-3.05397,-11,1,30.6643,6.55321,14.774,-26.0592,-1.25552,1.15331
1,112375,-13,1,41.4169,-0.640365,40.4768,8.75013,0.214501,1.58662,13,-1,51.9469,-38.1752,-2.53601,-35.1382,-0.822498,-3.07526,-13,1,31.3998,9.63115,-26.7893,-13.2481,-0.450022,-1.22567,13,-1,9.50367,-0.421134,-9.4832,-0.447185,-0.0470916,-1.61518
1,181194,11,-1,53.2922,-2.32788,-21.9354,-48.5126,-1.52936,-1.67653,-11,1,32.4819,-5.68981,19.9015,25.0326,1.02196,1.84927,-11,1,23.3089,-0.00330212,20.4827,-11.1248,-0.519452,1.57096,11,-1,14.5438,4.00142,-2.03687,-13.8334,-1.84373,-0.470851
1,147486,13,-1,10.3076,6.89758,-7.38447,-2.03176,-0.199738,-0.819476,-13,1,7.97892,-1.10176,7.13118,3.40359,0.455746,1.72408,-11,1,41.167,-29.0537,-22.9507,-17.9964,-0.468708,-2.47302,11,-1,25.2947,9.53475,13.7014,19.0047,0.976008,0.962832
1,38601,-11,1,57.5298,-40.33,29.3505,28.6657,0.547009,2.51248,11,-1,77.5398,29.7166,-23.1575,67.7722,1.34991,-0.661977,-11,1,44.6686,10.1522,-11.7596,41.8799,1.71757,-0.858625,11,-1,22.7874,-4.02155,11.267,19.3945,1.26015,1.91363
1,94383,-13,1,205.845,35.3696,-46.7838,-197.313,-1.92775,-0.923452,13,-1,28.9694,-11.0347,20.3865,-17.3736,-0.692717,2.06692,13,-1,15.1881,-12.9668,-6.19052,-4.92028,-0.336069,-2.69618,-13,1,16.417,-3.57599,6.17763,-14.7837,-1.475,2.09553
1,67191,13,-1,91.9725,-39.5655,-31.8776,-76.6637,-1.19966,-2.46339,-13,1,88.0459,26.9945,32.1138,-77.4085,-1.37216,0.871791,11,-1,11.3729,-8.25882,7.44125,2.4004,0.214284,2.40822,-11,1,11.5725,8.51489,-3.38803,-7.0669,-0.709976,-0.378691
1,261514,-13,1,15.2335,10.9929,8.90602,5.64697,0.389237,0.680907,13,-1,16.0276,-12.1276,5.22958,-9.07996,-0.642402,2.73447,-11,1,58.5624,24.8777,-47.3684,-23.8096,-0.431492,-1.0872,11,-1,38.7699,-25.2281,24.636,16.1158,0.442456,2.36807
1,260242,-13,1,31.3257,30.4477,7.26217,-1.21908,-0.0389361,0.234138,13,-1,18.2844,9.8457,5.81065,-14.2691,-1.04642,0.533161,11,-1,78.3485,76.4709,-5.10051,-16.2688,-0.21071,-0.0666,-11,1,34.0941,-24.115,-20.8472,-12.0939,-0.370836,-2.42875
1,110823,13,-1,19.9882,-19.7876,0.425264,2.79041,0.140522,3.1201,-13,1,13.1456,8.50701,-4.52551,-8.94123,-0.829471,-0.488899,11,-1,64.06,27.2772,7.05134,-57.5319,-1.46228,0.252969,-11,1,26.0235,-10.9688,-7.42557,22.4002,1.2963,-2.54649
1,81408,-13,1,33.006,21.4657,18.9409,-16.4272,-0.546252,0.722996,13,-1,13.1278,-7.64373,-9.06176,-5.63786,-0.459252,-2.27151,11,-1,63.5118,-33.9081,37.9286,-38.0185,-0.690972,2.30029,-11,1,48.4077,-4.09837,-33.0371,-35.1434,-0.920191,-1.69422
1,154752,11,-1,138.98,-78.5997,91.2062,69.4186,0.548621,2.28209,-11,1,72.3189,9.06155,62.7856,34.7257,0.523211,1.42746,11,-1,36.7761,-3.96093,24.28,27.3364,0.957856,1.73251,-11,1,15.8292,-6.01468,-0.707284,14.6249,1.61515,-3.02454
1,106716,13,-1,128.62,47.1253,-39.3812,113.011,1.36978,-0.696115,-13,1,48.305,-30.5166,9.36956,36.2534,0.974127,2.8437,13,-1,31.8152,-3.72522,21.6229,23.0384,0.916287,1.7414,-13,1,10.9596,2.00291,6.41014,8.66027,1.07206,1.26795
1,182163,13,-1,18.621,7.92506,16.4078,3.83504,0.208944,1.12084,-13,1,17.8637,-1.79779,8.94109,15.3598,1.29277,1.76922,11,-1,48.6354,31.2646,30.467,-21.4403,-0.47327,0.772479,-11,1,49.044,-13.9647,-36.698,29.3864,0.691873,-1.93441
1,147273,13,-1,54.7609,-1.56202,37.6443,-39.7394,-0.91956,1.61227,-13,1,28.933,-22.043,-17.5345,6.61455,0.232731,-2.46962,13,-1,28.4685,17.5298,-19.8368,10.4714,0.385908,-0.847057,-13,1,19.0401,11.3269,-1.10304,-15.2643,-1.10336,-0.0970763
1,204488,13,-1,151.585,59.5393,127.903,55.442,0.383507,1.13512,-13,1,27.9363,7.65398,-12.1529,23.9614,1.28466,-1.00875,11,-1,47.1829,25.5632,38.8739,7.84653,0.16786,0.989102,-11,1,23.7394,-4.63783,23.1229,2.71683,0.114948,1.76874
1,127399,13,-1,18.7494,14.6737,10.1652,-5.73411,-0.315943,0.605846,-13,1,15.1238,-8.32725,-6.70488,-10.6967,-0.881745,-2.4637,11,-1,67.7968,-19.8678,-60.1058,-24.2686,-0.374545,-1.89004,-11,1,49.4112,-10.9504,30.0398,-37.6719,-1.00196,1.92036
1,173364,-13,1,20.2451,-17.9353,7.08769,6.15971,0.314208,2.76525,13,-1,22.9135,1.82216,7.45908,21.5884,1.75711,1.3312,-11,1,50.0217,-6.04061,49.4126,-4.90637,-0.0984012,1.69244,11,-1,44.7509,-10.9093,-40.087,16.6332,0.390375,-1.8365
1,92372,-13,1,20.6711,-16.4272,6.07276,-10.9795,-0.591761,2.7875,13,-1,19.5273,7.64142,6.93953,-16.5757,-1.25207,0.737298,-11,1,50.641,31.933,11.5506,-37.5683,-0.954592,0.347071,11,-1,42.7019,-30.7731,-6.7561,28.8241,0.819883,-2.92548
1,292302,-11,1,85.6256,70.6134,48.0833,-5.78798,-0.0676996,0.597817,11,-1,70.0275,33.1818,54.6287,-28.6099,-0.433872,1.02495,-11,1,23.5136,-9.87275,12.0957,17.5816,0.967765,2.25535,11,-1,15.1798,6.5527,-1.10806,-13.6478,-1.46736,-0.167515
1,258188,-13,1,69.6765,-28.6927,-18.8222,60.6403,1.33437,-2.56102,13,-1,27.7422,17.8098,9.85883,-18.8476,-0.827977,0.505573,11,-1,19.86,19.0989,-0.918032,5.36735,0.277143,-0.0480302,-11,1,18.3605,0.393795,8.04469,16.4996,1.46513,1.52188
1,212745,-13,1,81.3331,-3.4314,80.8993,-7.65421,-0.0943888,1.61319,13,-1,44.1403,-24.6327,-16.454,-32.7239,-0.953497,-2.55269,11,-1,24.4854,-12.9468,-1.28621,-20.7427,-1.24596,-3.04257,-11,1,6.21147,2.91436,-5.48083,-0.222233,-0.0357931,-1.08208
1,182201,-13,1,53.4016,2.79044,-51.8238,-12.5787,-0.240057,-1.517,13,-1,50.0514,2.82381,19.0199,46.2104,1.61068,1.42341,13,-1,18.0223,-3.2553,6.72049,-16.4021,-1.52821,2.02187,-13,1,5.5132,0.132536,4.58774,-3.05275,-0.623871,1.54192
1,145149,-13,1,62.6557,19.4094,-37.8877,45.9731,0.936786,-1.09737,13,-1,65.3303,-2.74224,25.9898,59.8752,1.56672,1.67592,-13,1,40.2134,-8.16866,-20.7661,33.4537,1.1943,-1.94557,13,-1,44.4201,-11.0105,14.5169,40.5113,1.53932,2.21969
1,220830,13,-1,39.6232,-36.5157,7.68543,13.3239,0.349878,2.93415,-13,1,123.945,25.2027,-6.27751,121.193,2.24477,-0.244114,-13,1,27.9015,-12.461,11.3364,22.2416,1.09076,2.40342,13,-1,38.1547,15.4704,-1.6544,34.8383,1.54575,-0.106535
1,182242,13,-1,132.026,18.6993,-23.1102,128.636,2.17114,-0.890508,-13,1,55.221,13.6977,18.5008,50.194,1.52155,0.933477,-11,1,154.338,-41.3414,-7.09839,148.528,1.9769,-2.97155,11,-1,25.6401,17.0917,8.07768,17.3218,0.820922,0.441496
1,176297,-11,1,65.4935,53.9659,37.074,-1.61171,-0.0246137,0.601941,11,-1,29.3878,-28.8445,-4.69228,-3.10108,-0.105917,-2.98033,-11,1,31.267,14.9984,15.3134,-22.7634,-0.924528,0.795791,11,-1,18.6912,-13.9515,10.7745,-6.21477,-0.345634,2.48398
1,92953,-13,1,27.2116,-25.9089,-5.42172,-6.30826,-0.236116,-2.93531,13,-1,121.087,8.2901,21.1935,118.93,2.35583,1.19793,11,-1,13.9281,9.1616,-10.2663,2.15833,0.156222,-0.8422,-11,1,8.88392,-1.97569,8.64293,-0.566022,-0.0637995,1.79553
1,245391,13,-1,25.3019,-7.14487,-15.6337,-18.5664,-0.936918,-1.99947,-13,1,35.9452,-10.3115,0.616009,-34.4287,-1.91878,3.08192,11,-1,127.757,46.1862,-15.8206,-118.061,-1.61644,-0.330014,-11,1,27.4902,-19.5164,14.663,-12.6418,-0.49714,2.49725
1,195662,13,-1,76.5102,24.7973,51.28,-51.0809,-0.806466,1.12038,-13,1,83.8447,-15.6947,-26.9226,-77.8381,-1.6464,-2.09859,-13,1,15.5073,-5.08216,-12.9782,-6.79716,-0.470163,-1.94403,13,-1,17.4062,-3.27332,-12.9635,-11.1444,-0.758625,-1.81813
1,34425,13,-1,72.1188,37.1795,40.5642,46.619,0.769126,0.828907,-13,1,80.427,-24.1623,-15.1047,75.2099,1.69779,-2.5829,11,-1,29.1052,18.9401,1.74799,22.0302,0.988957,0.0920298,-11,1,27.3689,3.29538,-16.6785,21.4482,1.05481,-1.37573
1,263968,13,-1,57.1063,25.3208,32.4559,39.5802,0.853894,0.90827,-13,1,21.1739,21.0829,-1.3281,1.4391,0.0680715,-0.0629111,11,-1,44.116,-26.1337,-11.1459,33.7494,1.00819,-2.73846,-11,1,50.6128,-23.9139,-6.93412,44.0647,1.33565,-2.85937
1,267070,13,-1,66.7487,57.8068,-8.22727,32.3429,0.52891,-0.141374,-13,1,42.3701,-27.3843,29.1818,13.919,0.341159,2.32443,13,-1,22.7511,9.14007,20.8335,0.151702,0.00666809,1.15736,-13,1,14.4578,10.9819,-9.39188,-0.455145,-0.0314921,-0.707512
1,42359,-13,1,12.7295,11.1163,5.81284,2.16026,0.171369,0.481806,13,-1,11.9424,-8.44398,0.662651,-8.41842,-0.877066,3.06328,-11,1,66.4175,11.5214,-51.3073,-40.5721,-0.7103,-1.3499,11,-1,85.2433,30.5623,32.3958,-72.6834,-1.26581,0.814512
1,182271,11,-1,48.7454,20.964,28.9951,33.1046,0.827503,0.944788,-11,1,42.4673,-16.5889,-22.6924,-31.833,-0.972011,-2.20205,11,-1,17.71,1.76906,-17.5905,1.0441,0.0590235,-1.47056,-11,1,18.6306,-9.8356,11.8322,10.5051,0.638482,2.26431
1,219653,-13,1,54.6386,-16.622,-47.7163,20.7901,0.400647,-1.906,13,-1,40.3712,-3.87827,38.6495,-10.9999,-0.27953,1.67081,-13,1,23.7203,16.5001,-4.79905,16.3511,0.84669,-0.283041,13,-1,13.5922,6.74978,-11.2002,3.70578,0.279723,-1.02843
1,44899,-13,1,155.241,32.5599,10.0115,151.458,2.19762,0.298304,13,-1,15.3911,0.942802,-15.3476,0.660469,0.0429398,-1.50944,-13,1,11.8877,-6.92135,9.1989,-2.96316,-0.254638,2.21584,13,-1,6.03509,-5.20571,1.92992,2.36372,0.413834,2.78657
1,299227,13,-1,32.6608,22.5087,8.75698,21.9862,0.816518,0.37103,-13,1,17.0443,-8.05037,-14.267,4.70532,0.283422,-2.08452,13,-1,18.6016,7.3409,-6.37452,-15.8583,-1.26536,-0.715055,-13,1,16.1456,-1.22187,6.26426,-14.8302,-1.57966,1.76343
1,106740,-13,1,76.4403,30.577,19.1656,-67.3857,-1.38267,0.559892,13,-1,30.4722,-11.4753,-25.4129,12.2899,0.427605,-1.99494,13,-1,27.3232,-4.18592,26.6691,-4.21685,-0.155577,1.72648,-13,1,6.8287,-5.45609,2.87777,-2.92737,-0.45835,2.65623
1,179964,-13,1,32.7823,-11.6026,11.565,-28.3954,-1.3176,2.35782,13,-1,10.3226,4.11828,8.94631,-3.09003,-0.308818,1.13938,11,-1,69.8569,-43.8181,-13.1865,-52.7833,-0.985861,-2.84928,-11,1,124.432,43.0642,-13.5046,-115.959,-1.67268,-0.303879
1,72841,13,-1,68.1563,-3.25595,22.0153,-64.4204,-1.7846,1.71763,-13,1,61.5919,-8.39631,9.84184,-60.2179,-2.24239,2.2771,13,-1,11.8339,-5.66976,0.507847,-10.3743,-1.3613,3.05226,-13,1,9.05519,4.83713,-0.543027,-7.63496,-1.2322,-0.111794
1,201135,13,-1,13.9966,-13.7225,-2.69828,-0.553072,-0.0395364,-2.94744,-13,1,10.8628,1.68078,3.04456,-10.2906,-1.80541,1.06637,-11,1,71.8612,45.7711,54.0455,-12.1708,-0.171013,0.868104,11,-1,36.3437,-30.1606,0.708188,20.2658,0.629366,3.11812
1,115514,-11,1,44.2023,-33.3799,-27.3291,9.63058,0.221424,-2.45554,11,-1,47.307,28.3016,23.2932,-29.9066,-0.745039,0.688629,11,-1,30.1888,29.4725,-5.72284,3.15906,0.105028,-0.191789,-11,1,8.72125,0.658121,-8.66159,-0.777101,-0.0893413,-1.49496
1,124339,13,-1,71.3047,-51.3151,8.26301,48.8142,0.837697,2.98194,-13,1,45.3909,27.6658,34.7153,9.475,0.211856,0.897928,-11,1,60.4796,-13.4789,7.92917,58.4229,2.02859,2.60985,11,-1,4.99043,-0.466228,4.72861,-1.52555,-0.31579,1.66908
1,182326,13,-1,58.1132,19.627,40.8147,36.4153,0.735844,1.12256,-13,1,70.9488,-5.70229,-41.9437,56.938,1.10566,-1.70592,-13,1,12.935,2.44256,-6.48677,10.9205,1.23594,-1.21067,11,-1,33.3205,-3.54595,16.7701,28.5735,1.28396,1.77917
1,286781,13,-1,78.9106,-30.4308,17.977,-70.5525,-1.44192,2.608,-13,1,85.1305,21.1012,-17.8451,-80.5201,-1.79079,-0.701988,11,-1,21.2807,-10.2917,8.21143,-16.7189,-1.05993,2.46815,-11,1,53.9696,11.536,0.0037776,-52.7222,-2.22447,0.000327462
1,175679,13,-1,54.0215,-20.1649,-29.4422,-40.5568,-0.97468,-2.17131,13,-1,64.5814,-7.07055,-14.9706,-62.423,-2.03745,-2.01203,-13,1,12.9388,3.88372,7.41397,9.86664,1.00237,1.08826,-13,1,12.5423,4.88555,4.09061,-10.8026,-1.29846,0.697067
1,166904,13,-1,109.371,42.8814,-14.635,99.5441,1.5284,-0.328894,-13,1,26.8398,1.333,8.96175,25.2641,1.74933,1.42314,11,-1,129.989,68.1144,4.26493,110.631,1.26007,0.0625326,-11,1,106.598,-18.2169,-29.2866,100.864,1.79428,-2.12725
1,284389,13,-1,42.5262,-37.8701,1.44834,-19.2933,-0.489325,3.10337,13,-1,33.9025,-28.9855,-14.3134,-10.2146,-0.310942,-2.68291,-13,1,29.2815,-24.2083,12.3287,-10.9251,-0.392027,2.67055,-13,1,45.3885,-10.266,18.7628,-40.0334,-1.38479,2.07145
1,210422,13,-1,18.9103,-5.30506,17.1155,-6.04183,-0.331095,1.87136,-13,1,8.93399,6.7233,4.72608,-3.50233,-0.414221,0.612697,-11,1,95.5662,47.5579,32.6685,76.1835,1.09083,0.601893,11,-1,27.6171,-27.1889,-4.14152,-2.51342,-0.0912622,-2.99043
1,182365,-13,1,54.4554,-37.4357,-31.9567,-23.2961,-0.457205,-2.43499,13,-1,46.6708,38.3441,19.4636,-18.1397,-0.410238,0.469713,13,-1,36.4558,5.76612,-11.1715,-34.2194,-1.72664,-1.09431,-13,1,17.4594,-2.31147,10.3368,-13.879,-1.08473,1.79079
