Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
1,174738,13,-1,45.1966,41.3575,-17.9008,-3.44153,-0.0762937,-0.408484,-13,1,46.2614,-41.7409,14.0058,14.1998,0.317172,2.81786,11,-1,12.7239,10.1452,-5.29691,5.56005,0.468488,-0.481177,-11,1,15.52,-0.0495433,10.4376,11.4859,0.950631,1.57554
1,94459,13,-1,257.826,61.4999,-28.0176,-248.811,-2.01446,-0.427477,-13,1,103.663,-26.0844,26.1894,-96.8489,-1.69095,2.35419,11,-1,34.4703,-13.7148,-31.6048,-1.11305,-0.0323013,-1.98022,-11,1,100.706,-17.3938,20.9374,-96.9573,-1.98262,2.26401
1,198797,-13,1,107.562,-25.1503,-46.6064,-93.6212,-1.33469,-2.06564,13,-1,9.45129,-0.312366,9.39594,0.966603,0.102637,1.60403,-11,1,16.6158,-14.1318,1.471,8.61469,0.574237,3.03787,11,-1,2.97987,-2.49463,1.58498,-0.379821,-0.12816,2.57558
1,156766,13,-1,118.718,39.013,-48.5415,101.072,1.2611,-0.893802,-13,1,89.708,-51.9509,-30.9653,66.2554,0.94732,-2.60408,-11,1,202.772,50.9899,58.9761,187.186,1.60981,0.857895,11,-1,57.5095,-36.498,8.86489,43.5506,0.989798,2.90332
1,81788,-13,1,13.3414,3.87189,-0.659705,-12.7497,-1.89353,-0.168762,13,-1,10.7338,1.68623,2.97989,-10.1725,-1.80924,1.05585,-11,1,46.3742,-20.7879,-41.2669,-3.93429,-0.0850422,-2.03743,11,-1,114.141,20.7071,36.9316,-105.997,-1.64851,1.05979
1,112853,-13,1,53.4134,50.8947,14.1324,7.93621,0.149689,0.270856,13,-1,52.3504,-32.1133,-0.322228,41.3423,1.0707,-3.13156,-11,1,74.3231,-44.9062,-59.179,-2.27959,-0.0306811,-2.21992,11,-1,34.2008,27.4786,8.90414,-18.3121,-0.597726,0.313362
1,30106,-13,1,63.8624,-49.2372,38.9997,-11.5377,-0.18267,2.4717,13,-1,35.7754,15.8861,-4.06994,31.7952,1.41594,-0.250801,11,-1,96.8502,75.7742,-6.02022,60.0165,0.724492,-0.0792829,-11,1,33.2068,7.07623,-25.3948,-20.1921,-0.705855,-1.29904
1,112026,-13,1,29.0947,-6.24602,-12.9308,-25.3036,-1.33186,-2.02078,13,-1,7.68784,0.283363,-4.6139,-6.14194,-1.09582,-1.50946,-11,1,18.9113,-10.3235,4.69925,-15.1321,-1.09906,2.71442,11,-1,8.31952,4.43615,3.16024,-6.28872,-0.986576,0.61899
1,142608,13,-1,69.3211,27.4304,-3.68377,63.5563,1.56884,-0.133497,-13,1,9.77067,2.55277,1.59604,9.29466,1.84569,0.558756,-11,1,82.1745,-41.4097,-3.23297,70.9044,1.3044,-3.06368,11,-1,79.5067,18.1063,-1.9183,77.3937,2.15377,-0.105553
1,147734,13,-1,32.0728,-20.5916,-18.7937,-15.8568,-0.541869,-2.40181,-13,1,92.1224,-19.1587,1.72523,-90.0915,-2.24839,3.05179,11,-1,51.6095,16.8663,0.413506,-48.7739,-1.78338,0.0245118,-11,1,31.4396,10.5573,3.91073,-29.3547,-1.68639,0.354758
1,115590,-13,1,14.7452,5.54375,2.54662,-13.4235,-1.5298,0.430616,13,-1,16.604,-0.532364,-3.41299,-16.2404,-2.25216,-1.72553,11,-1,336.702,-38.6486,75.2106,-325.911,-2.05873,2.04548,-11,1,49.7873,3.20927,-22.1327,-44.4816,-1.43869,-1.4268
1,112913,13,-1,80.9925,45.4118,-6.56754,-66.7414,-1.16929,-0.143626,-13,1,170.319,-38.6887,-17.2587,-164.966,-2.06869,-2.72199,11,-1,198.219,-24.3365,46.8368,-191.063,-1.99813,2.05,-11,1,27.3276,20.0057,-15.6956,-10.011,-0.384181,-0.665254
1,114895,13,-1,104.97,-22.371,-87.6616,53.2323,0.558844,-1.82066,-13,1,25.7578,-15.0385,19.2106,-8.26129,-0.332464,2.23498,11,-1,146.118,-45.3786,80.5039,113.183,1.03173,2.08408,-11,1,54.8347,33.9505,10.7972,41.6849,0.996669,0.307912
1,158628,13,-1,25.3472,4.70204,-2.03247,24.824,2.28179,-0.407998,-13,1,13.1213,-3.09203,1.35408,12.6793,2.03383,2.72882,-11,1,69.305,-2.4121,37.1479,58.4585,1.23317,1.63564,11,-1,36.3732,-0.586063,-36.1968,-3.53051,-0.0973698,-1.58699
1,169796,13,-1,11.9214,-8.94183,-0.533407,-7.86561,-0.792486,-3.08201,-13,1,6.79529,-5.44451,2.75727,-2.98657,-0.471684,2.67281,11,-1,139.353,35.0733,3.35898,-134.825,-2.05177,0.0954792,-11,1,26.8632,-26.3278,-3.14177,-4.31423,-0.162002,-3.02282
1,170726,-13,1,113.496,73.8165,26.6693,81.9826,0.912524,0.346699,13,-1,51.3776,-20.1351,-16.4631,44.3078,1.30263,-2.45619,-11,1,106.38,-36.5803,32.3821,94.4989,1.41387,2.417,11,-1,79.7717,40.7414,-16.8375,66.4843,1.19927,-0.3919
1,20023,13,-1,61.5053,49.2758,20.0261,30.8826,0.552129,0.386019,-13,1,17.2927,-8.29286,6.67791,-13.6257,-1.06603,2.46365,11,-1,10.3573,-8.99817,2.46201,-4.49939,-0.465331,2.87452,-11,1,7.9167,-4.41021,1.18899,-6.46611,-1.14703,2.87825
1,171559,-13,1,126.051,-0.931161,-40.9468,119.212,1.7898,-1.59353,13,-1,130.374,7.0943,37.1255,124.775,1.90961,1.38198,-11,1,13.7998,-6.24906,3.64838,11.7505,1.26156,2.61315,11,-1,18.3025,-2.04884,4.00279,17.7415,2.0814,2.04388
1,191595,13,-1,72.1497,50.7022,21.5549,-46.5859,-0.767861,0.401979,-13,1,50.9108,27.4126,-1.27551,42.8815,1.229,-0.0464964,11,-1,116.553,-37.3673,15.174,-109.353,-1.72301,2.75586,-11,1,28.4568,-9.92617,-24.943,9.4398,0.344764,-1.94954
1,101282,-13,1,47.5515,-30.7857,13.7928,-33.5132,-0.876733,2.72038,13,-1,26.3424,6.08967,-25.1612,4.87246,0.187122,-1.33334,-11,1,26.4564,14.1956,11.7834,-18.9626,-0.900924,0.692811,11,-1,10.4406,7.71059,-0.680389,-7.0065,-0.812703,-0.0880129
1,174845,13,-1,71.4956,62.7708,-28.8083,18.4801,0.264478,-0.430267,-13,1,34.4609,-31.4135,-0.707978,14.1505,0.436364,-3.11906,11,-1,69.1263,-55.3644,-5.76783,40.9874,0.68218,-3.03779,-11,1,39.6885,32.4714,20.6901,9.62834,0.247533,0.567309
1,6635,-13,1,130.637,12.6394,-37.196,-124.59,-1.87132,-1.24323,13,-1,11.6209,2.38764,-3.35196,-10.8673,-1.69823,-0.951855,11,-1,44.7232,-2.82047,32.7321,-30.3449,-0.82634,1.65675,-11,1,18.3498,-6.10973,-0.258801,-17.3008,-1.76299,-3.09926
1,192912,-13,1,56.6504,27.4255,-49.4861,2.86677,0.0506479,-1.06473,13,-1,22.9949,17.9549,12.2959,-7.42866,-0.33506,0.600466,11,-1,121.581,-114.53,23.4555,-33.387,-0.28184,2.93959,-11,1,56.1735,17.3891,11.6299,-52.1328,-1.64427,0.589479
1,106787,13,-1,72.1125,31.2914,25.6022,59.7124,1.18189,0.685731,-13,1,92.7156,-16.5983,-26.5658,87.2635,1.74843,-2.12925,11,-1,22.6185,-7.38816,4.90078,20.8086,1.58888,2.5559,-11,1,6.67364,-4.1149,0.835541,5.18718,1.03842,2.94126
1,28890,-13,1,44.38,-31.2869,-8.14226,30.4041,0.838639,-2.887,13,-1,10.662,0.606188,-10.0796,3.42065,0.332587,-1.51073,-11,1,36.7272,32.7192,-16.6819,-0.228719,-0.0062276,-0.471495,11,-1,12.0013,7.46384,7.48332,5.68525,0.514855,0.786702
1,1901,-13,1,14.0085,-6.82107,-8.71807,-8.58465,-0.713445,-2.23472,13,-1,10.436,3.57086,0.478892,-9.79381,-1.72541,0.133316,11,-1,114.289,8.22258,33.8674,108.846,1.85669,1.33262,-11,1,22.9382,-2.92993,-21.6589,-6.96189,-0.313377,-1.70526
