Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
1,75424,-13,1,71.4204,59.0041,33.7484,-21.9186,-0.317114,0.519552,13,-1,34.4351,-12.4279,-31.3717,-6.86513,-0.202072,-1.94798,11,-1,19.1842,9.52808,-16.6505,0.0982295,0.00512038,-1.05104,-11,1,20.5072,17.0046,6.84413,9.19495,0.482666,0.382648
1,75429,13,-1,45.0018,32.7145,-8.31569,-29.7617,-0.795203,-0.248918,-13,1,36.6846,-25.9949,4.80014,25.4357,0.854406,2.95899,13,-1,17.2903,11.3712,-12.9528,-1.36507,-0.079116,-0.85033,-13,1,33.0289,3.20506,9.30693,31.5279,1.88075,1.23914
1,75433,-13,1,66.5384,-61.2237,-15.8669,-20.6701,-0.321265,-2.88801,13,-1,33.1921,32.271,-7.69766,-1.01706,-0.0306514,-0.234157,13,-1,22.4443,-11.9232,-12.6626,-14.1856,-0.744808,-2.32613,-13,1,12.7097,5.67208,10.6879,3.88847,0.316078,1.08289
1,75442,-13,1,19.4665,12.9683,-10.7326,9.77582,0.552236,-0.691346,13,-1,25.2051,12.4657,1.00699,21.8832,1.32579,0.080606,-11,1,52.547,-48.9691,8.84304,16.8826,0.333079,2.96293,11,-1,53.5875,36.812,3.67138,38.7688,0.914882,0.0994046
1,75452,-13,1,35.6405,-14.1176,-29.1143,14.9428,0.4468,-2.02229,13,-1,40.9518,-30.5373,9.78567,25.4707,0.72821,2.83148,-13,1,73.8988,31.1451,6.84606,66.6643,1.48341,0.216371,13,-1,48.6726,10.9137,-5.95385,47.0579,2.04126,-0.499413
1,75459,-13,1,16.5409,9.57836,-4.93393,12.55,0.993235,-0.475664,11,-1,25.8394,-17.8876,2.45284,18.4849,0.898112,3.00532,-11,1,15.8575,7.65091,-12.9292,-5.07539,-0.331717,-1.03646,11,-1,15.7331,-1.4178,-4.22251,-15.0894,-1.9344,-1.89474
1,75465,-13,1,104.768,-26.7978,-13.2798,100.408,1.92575,-2.68151,13,-1,38.0486,-20.3942,-8.49043,30.9786,1.13933,-2.7471,-11,1,147.473,-1.60968,-40.7903,141.71,1.95784,-1.61024,11,-1,42.1793,-38.5384,5.14734,16.352,0.409064,3.00881
1,75466,11,-1,51.3279,-33.7856,-35.512,-15.231,-0.305939,-2.33129,-11,1,48.1829,13.18,39.1914,-24.7369,-0.567331,1.24638,11,-1,38.4803,20.8532,-0.424885,-32.3372,-1.22239,-0.0203722,-11,1,10.6005,-3.81563,5.40837,-8.28023,-1.04822,2.18521
1,75468,13,-1,56.4749,-7.23825,32.3737,45.7051,1.125,1.79076,-13,1,35.0938,-17.8319,-27.2167,-13.1468,-0.393789,-2.15081,-13,1,25.3717,20.3787,-4.6908,14.3673,0.642024,-0.226241,13,-1,23.1186,7.37516,2.09073,21.8104,1.76831,0.276236
1,75473,11,-1,145.171,-10.4399,35.4734,140.383,2.04411,1.85702,-11,1,60.7706,-4.48959,-33.4397,50.5439,1.19368,-1.70426,11,-1,19.1033,-8.09651,-15.0831,8.47841,0.476976,-2.06344,-11,1,22.785,11.5159,4.47961,19.1435,1.22178,0.370982
1,75475,-13,1,45.2271,17.5308,-27.8319,-31.0409,-0.840996,-1.00869,13,-1,50.9797,-12.1866,30.3974,-39.0692,-1.01147,1.95209,-13,1,23.9916,-22.7917,7.25517,1.86668,0.0779641,2.83341,13,-1,20.0089,16.9987,7.52784,7.39733,0.388084,0.41689
1,75478,-13,1,36.4576,30.9923,-19.1996,-0.023679,-0.000649496,-0.554631,13,-1,77.0696,-14.7299,26.3431,70.9139,1.58987,2.08064,-13,1,41.0141,20.4388,-2.74922,35.452,1.31044,-0.133707,13,-1,44.1993,10.9443,16.1296,39.6689,1.45924,0.974628
1,75491,-11,1,48.2952,31.3791,24.2159,27.5929,0.649507,0.657258,11,-1,34.8898,-25.8436,-10.3253,21.0427,0.698033,-2.76149,-11,1,21.5845,-13.4167,8.73281,-14.4783,-0.812146,2.56459,11,-1,21.677,-5.77577,-12.7661,-16.5396,-1.00337,-1.99567
1,75493,13,-1,140.256,-16.743,-99.9115,97.0003,0.851008,-1.73683,-13,1,30.9893,-6.35084,11.7968,27.9433,1.48131,2.06465,13,-1,15.3799,2.81574,-9.12666,12.0543,1.05512,-1.27154,-11,1,18.8136,-1.42259,12.8066,13.7084,0.925825,1.68143
1,75500,-13,1,20.8578,-10.4725,10.9999,-14.2956,-0.839216,2.33164,13,-1,13.9968,-10.1359,-8.87642,-3.79089,-0.277778,-2.42234,11,-1,74.4236,44.1385,26.0164,-53.9797,-0.918745,0.532608,-11,1,39.0459,-14.4827,-35.754,-6.04053,-0.155955,-1.95566
1,75505,13,-1,49.7589,-30.2974,-38.4528,-8.90976,-0.181011,-2.23812,13,-1,37.8674,-25.2217,22.4096,17.1932,0.489777,2.41517,-13,1,50.4844,4.95533,21.1265,45.5827,1.48774,1.34041,-13,1,12.8167,-9.92387,-6.89969,4.26235,0.345719,-2.53405
1,75510,13,-1,145.151,-49.0432,4.93684,136.526,1.74302,3.04127,-13,1,25.6981,9.95079,-14.8256,18.4815,0.90595,-0.979668,-11,1,98.6808,22.4025,13.3814,95.1681,2.00535,0.538446,11,-1,77.1075,13.8562,-15.2604,74.3014,1.99409,-0.833591
1,75513,13,-1,13.6533,-12.3057,-0.645711,-5.87833,-0.460578,-3.08917,-13,1,15.3538,0.794615,-3.00305,-15.0359,-2.28063,-1.31212,-11,1,51.3811,12.4242,36.8098,-33.6259,-0.783026,1.24528,11,-1,47.6073,-4.10243,-26.3532,-39.4352,-1.18284,-1.72523
1,75514,-11,1,54.9518,-34.5685,-37.0552,21.2517,0.407952,-2.32149,11,-1,40.3051,24.0684,21.2041,-24.4049,-0.70179,0.722213,11,-1,18.3561,3.57093,-14.1764,11.1006,0.70058,-1.32404,-11,1,17.462,-3.34606,8.38531,14.9469,1.27807,1.95047
1,75517,-13,1,119.523,-17.973,91.4176,74.8705,0.735485,1.76492,13,-1,54.0385,45.4187,9.22324,27.789,0.568484,0.200347,11,-1,57.6787,24.5777,31.607,41.5182,0.90727,0.909863,-11,1,15.3669,-0.213346,15.1784,2.3899,0.156795,1.58485
1,75534,-13,1,60.7187,-25.3877,-53.0367,-15.1433,-0.254774,-2.01724,13,-1,37.2361,32.6795,-0.107668,17.848,0.522103,-0.00329464,11,-1,10.474,-7.74613,6.32993,3.10404,0.305519,2.45647,-11,1,14.503,6.3477,1.42563,-12.9619,-1.44021,0.220924
