Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
194533,1145382,-13,1,46.6923,-38.0904,22.8284,14.4273,0.319425,2.60167,13,-1,51.9151,11.3866,-15.7921,48.1261,1.63675,-0.946092,11,-1,17.8985,8.8204,2.76293,15.3273,1.27946,0.303562,-11,1,4.85949,3.91505,-1.76259,2.27603,0.507978,-0.423028
200519,685250,-13,1,123.519,122.369,-15.6616,6.11978,0.0495858,-0.127294,13,-1,22.7881,-8.7352,20.2326,-5.79859,-0.260176,1.97836,-11,1,265.523,-146.117,31.6439,219.433,1.17674,2.92832,11,-1,25.8598,-23.4837,9.61716,-4.97579,-0.194842,2.7529
206859,506752,13,-1,36.1709,16.4382,5.53333,-31.741,-1.36494,0.324701,-13,1,20.379,9.03104,7.03407,-16.8598,-1.1796,0.661728,11,-1,195.011,-40.2481,-7.34454,-190.671,-2.24357,-2.9611,-11,1,18.6278,13.9875,-7.99109,-9.3534,-0.552139,-0.519051
206859,1308559,13,-1,332.342,-58.2822,44.4277,324.161,2.19258,2.49027,-13,1,24.7114,11.354,3.09524,21.729,1.37275,0.266146,-11,1,63.4429,58.4774,-18.9463,-15.6983,-0.252683,-0.313321,11,-1,69.3597,-18.8542,-45.7222,-48.6288,-0.869481,-1.96192
194533,984736,13,-1,146.406,48.3604,45.1181,-130.615,-1.43233,0.750726,-13,1,43.2365,-5.00422,-31.0599,-29.6585,-0.840289,-1.73054,-11,1,52.676,-20.3627,-42.5424,-23.4577,-0.478849,-2.01722,11,-1,48.2683,-20.0301,31.0835,31.0232,0.762802,2.14322
206859,422444,13,-1,9.28851,-6.22593,-2.45084,-6.44177,-0.854793,-2.76657,-13,1,13.0313,-4.49264,-4.93271,-11.1932,-1.28943,-2.30954,11,-1,45.1176,32.7238,28.203,13.0131,0.29685,0.711332,-11,1,30.0769,-21.217,-14.2248,-15.8781,-0.587251,-2.55098
194533,1101090,13,-1,527.315,-96.6431,-1.65114,-518.38,-2.38127,-3.12451,-13,1,94.78,20.4321,0.228563,-92.5511,-2.21571,0.011186,-11,1,304.004,43.6879,26.9527,-299.638,-2.46465,0.552781,11,-1,80.4851,42.1567,-24.9,-63.88,-1.08132,-0.533518
194533,750361,-13,1,58.7385,-35.1205,-35.992,30.3533,0.571901,-2.34394,13,-1,53.6469,23.0001,31.7997,36.5753,0.832432,0.944616,-11,1,109.061,30.4957,-0.660776,-104.709,-1.94708,-0.0216645,11,-1,14.1945,-12.3628,-5.90536,3.71133,0.267677,-2.69597
206859,667303,-13,1,135.09,0.387661,50.8386,125.158,1.63295,1.56317,13,-1,21.8582,-6.90022,-19.2857,7.63024,0.364398,-1.91439,11,-1,243.594,43.0506,-41.2072,236.192,2.08579,-0.763524,-11,1,107.261,-32.86,10.5275,101.559,1.80036,2.83155
200519,522975,-13,1,177.412,69.0916,19.7242,162.21,1.55323,0.278082,13,-1,25.0005,0.134276,24.9915,-0.649505,-0.0259858,1.56542,11,-1,244.88,-39.9522,-120.547,209.376,1.27451,-1.89083,-11,1,28.3113,4.19043,16.3331,22.7421,1.1078,1.31965
200519,386098,13,-1,101.733,5.79383,31.2461,96.642,1.83136,1.38745,-13,1,11.8978,5.75024,2.9427,9.99103,1.22041,0.473005,11,-1,46.3912,-12.6601,-31.1153,31.9954,0.847359,-1.95722,-11,1,18.7966,-0.108797,-14.3064,12.1912,0.772855,-1.5784
200519,1027723,-13,1,76.2809,5.3185,61.7579,-44.4572,-0.666708,1.48489,13,-1,55.9066,42.8937,18.1569,30.9191,0.622766,0.40043,-11,1,140.689,-50.9675,-98.0449,-87.0804,-0.72331,-2.05019,11,-1,16.3731,-5.81006,14.066,6.03887,0.387067,1.96251
200519,599251,-13,1,49.084,23.2352,42.6797,6.91354,0.141794,1.07226,13,-1,39.5268,13.8262,-35.6302,-10.0837,-0.260873,-1.20064,-11,1,7.15372,-3.69899,-1.79136,-5.85527,-1.15224,-2.6906,11,-1,3.49794,1.71686,-1.35227,-2.73118,-1.04741,-0.667159
200519,798957,13,-1,86.7798,-67.7834,-27.4093,46.7426,0.60223,-2.75733,-13,1,38.281,28.1798,11.2578,23.3364,0.708298,0.380073,-11,1,75.0273,61.0692,36.288,-24.142,-0.333626,0.536151,11,-1,29.571,-19.8982,-21.3471,-4.77578,-0.162929,-2.32108
200519,176873,-13,1,170.102,-13.5615,68.2536,-155.217,-1.54222,1.76693,13,-1,75.6553,-13.5239,-4.15144,-74.3208,-2.36099,-2.84375,-11,1,60.4762,-19.9112,1.19103,-57.092,-1.77395,3.08185,11,-1,14.8035,-0.846218,-7.46281,-12.7568,-1.30006,-1.68371
194533,1389950,13,-1,124.404,23.8105,27.2365,119.027,1.90641,0.852412,-13,1,9.45095,-5.19247,-4.2577,6.64977,0.874499,-2.45479,-11,1,53.385,-24.4056,-14.8721,45.0904,1.2371,-2.59431,11,-1,14.6708,-7.14451,-6.78404,10.8704,0.952593,-2.38207
200519,343324,-13,1,36.0587,-21.5454,-12.116,26.2529,0.924596,-2.62932,13,-1,11.0519,-4.98824,-3.07059,9.37136,1.24892,-2.58981,11,-1,196.799,47.4748,-59.8294,181.374,1.59967,-0.90003,-11,1,17.6998,-9.92544,-5.14419,13.7225,1.03345,-2.66343
194533,100748,-13,1,44.6876,17.7906,40.8412,3.52966,0.0791503,1.15998,13,-1,18.5799,-11.4811,-13.4886,5.60747,0.311507,-2.27597,11,-1,29.5536,-6.91618,-19.0844,21.4795,0.921902,-1.91847,-11,1,5.28816,-5.24433,-0.489779,0.4709,0.0892845,-3.04847
200519,757054,13,-1,96.9489,14.4152,-35.4864,89.0617,1.58029,-1.18494,-13,1,25.7709,-21.2036,7.90123,-12.3332,-0.521133,2.7849,11,-1,39.6102,25.9502,27.9489,10.6967,0.276916,0.822464,-11,1,39.5668,-36.2547,-1.33485,-15.7908,-0.422567,-3.10479
194533,1453970,-13,1,63.7067,-15.2417,16.4918,59.6175,1.70324,2.31682,13,-1,26.3199,18.9492,2.21544,-18.1314,-0.845843,0.116386,-11,1,65.6878,35.5975,10.2762,54.2412,1.1746,0.281036,11,-1,33.2845,-28.701,-14.9613,-7.76339,-0.237617,-2.66107
206859,381799,13,-1,68.305,31.0909,-37.4967,47.8844,0.86934,-0.878525,-13,1,35.1827,9.42005,13.3785,-31.1463,-1.39965,0.957312,-11,1,142.668,-65.5166,0.0603514,126.735,1.4139,3.14067,11,-1,20.8765,19.5001,6.23315,4.08926,0.198443,0.309382
206859,442089,-13,1,15.2867,8.13145,9.33891,-8.96301,-0.672073,0.854403,13,-1,11.5948,4.31378,9.59359,-4.87677,-0.448441,1.14823,11,-1,44.2648,-22.6453,-35.6199,13.3336,0.310865,-2.13709,-11,1,17.6031,5.50565,15.881,-5.22969,-0.306324,1.23708
200519,4834,-13,1,7.9414,-5.01753,-2.52103,5.61458,0.881287,-2.67599,13,-1,3.96757,3.41618,1.94361,0.531531,0.134828,0.517271,-11,1,11.1146,9.58927,-5.1381,-2.27589,-0.207703,-0.49189,11,-1,7.13543,-6.27581,-0.841932,3.28933,0.498563,-3.00823
200519,930787,13,-1,51.8294,5.34208,24.6402,45.2836,1.34853,1.3573,-13,1,31.786,-14.3791,3.74332,28.0993,1.39386,2.88692,-11,1,58.395,1.73564,-41.7014,40.8406,0.866097,-1.5292,11,-1,141.872,17.9252,24.815,138.531,2.21483,0.945225
200519,319181,-13,1,339.073,-69.2675,17.5698,-331.457,-2.23892,2.89318,13,-1,133.791,26.9892,-15.1339,-130.164,-2.14364,-0.511051,-11,1,171.44,41.1432,-25.8218,-164.415,-1.93357,-0.560473,11,-1,72.2905,-3.23789,40.4018,-59.8593,-1.18186,1.65077
206859,1437408,-13,1,182.582,-46.7926,-133.582,115.336,0.744231,-1.90773,13,-1,57.0742,6.39658,-56.2904,-6.92339,-0.121906,-1.45765,11,-1,172.795,-14.2884,111.344,-131.364,-0.996761,1.69843,-11,1,94.3613,49.799,73.7229,-31.4491,-0.346518,0.976711
200519,43127,13,-1,165.898,43.6983,-35.4957,156.053,1.74374,-0.68219,-13,1,21.7165,18.8045,-4.81011,-9.73903,-0.482781,-0.250426,-11,1,53.6524,-40.4105,30.6388,-17.5164,-0.338883,2.49287,11,-1,53.0857,20.9894,10.6459,47.5836,1.45336,0.469396
194533,1159293,-13,1,30.448,26.136,-14.8371,4.8826,0.161756,-0.516323,13,-1,11.6669,10.5954,1.04007,-4.77087,-0.434339,0.0978496,11,-1,284.494,-2.19682,46.1762,-280.713,-2.5036,1.61834,-11,1,68.2335,24.2766,-19.8967,-60.5853,-1.41197,-0.68657
206859,1334106,13,-1,25.4463,19.8397,-7.16078,14.2342,0.631941,-0.34638,-13,1,22.2462,13.5054,-8.69774,15.3894,0.851374,-0.572159,11,-1,78.9933,-45.2642,17.9273,62.2069,1.06481,2.76449,-11,1,19.1405,7.52751,4.13209,17.1062,1.44009,0.502023
206859,123705,13,-1,29.1981,9.91092,-15.3587,-22.7684,-1.04485,-0.997734,-13,1,21.4906,6.43509,-7.66468,-19.0178,-1.39813,-0.872384,-11,1,128.657,-32.2404,8.61741,-124.253,-2.02531,2.88041,11,-1,13.1052,9.48569,7.57016,4.94575,0.397011,0.673558
206859,1135677,13,-1,82.185,52.513,-40.9795,48.1397,0.671169,-0.662655,-13,1,40.1948,7.49405,-18.4198,-34.9308,-1.32915,-1.1844,-11,1,74.4248,-69.6772,2.15959,26.0667,0.36572,3.11061,11,-1,57.3804,3.28112,57,5.72228,0.100058,1.5133
200519,712139,-13,1,50.6208,29.3256,-24.0299,33.5414,0.797439,-0.686468,-13,1,14.5813,-1.97053,3.36656,-14.0494,-1.99327,2.10036,11,-1,33.2524,-20.8211,25.177,6.19007,0.18835,2.26178,-11,1,16.2432,-9.39482,11.7492,6.12662,0.396769,2.2453
206859,352441,13,-1,157.386,-28.0001,34.8351,-150.907,-1.93123,2.24784,-13,1,36.8099,-16.9966,-29.4608,-14.0761,-0.402868,-2.09407,11,-1,124.544,59.8644,11.5059,-108.605,-1.34146,0.189884,-11,1,97.2627,-10.2799,-52.4177,-81.2819,-1.20672,-1.76445
200519,470206,13,-1,11.3375,-4.17494,-7.28186,7.62044,0.814703,-2.09138,-13,1,7.81131,3.08892,-5.80704,4.21215,0.60315,-1.08194,11,-1,104.402,-0.364916,40.7351,96.1268,1.59383,1.57975,-11,1,26.7262,-13.3794,-21.8047,7.73559,0.297953,-2.12116
206859,670728,-13,1,140.674,-14.6697,-57.7252,127.443,1.50444,-1.81966,13,-1,146.032,23.0035,28.7387,141.317,2.05489,0.89579,11,-1,75.77,-46.837,-6.80096,-59.1703,-1.04773,-2.9974,-11,1,55.666,41.6293,16.8667,-32.8819,-0.678741,0.384951
200519,1498254,13,-1,84.3708,36.0733,28.2604,-70.8413,-1.21996,0.664547,-13,1,36.8791,-22.1845,-29.1662,-4.15126,-0.113044,-2.22106,11,-1,61.0191,-30.1141,-40.511,34.283,0.63552,-2.21003,-11,1,69.5651,15.4745,35.9489,57.511,1.17769,1.16431
200519,99466,13,-1,237.9,-35.3501,30.6275,-233.257,-2.30989,2.42765,-13,1,42.5979,12.8225,-28.5908,-28.8569,-0.824344,-1.1492,-11,1,59.2993,39.5586,40.2315,18.247,0.318015,0.793831,11,-1,48.311,-3.92361,-40.9106,-25.3945,-0.584111,-1.66641
206859,949677,-13,1,92.2132,-47.4025,-68.8585,-38.92,-0.450202,-2.1737,13,-1,25.1567,-4.42015,18.0524,16.9535,0.817894,1.81092,-11,1,107.945,49.6803,91.2213,-29.3722,-0.279134,1.0721,11,-1,31.4696,22.8399,-20.6004,6.65587,0.214742,-0.73389
200519,1131950,-13,1,58.9845,-18.1435,40.4061,-38.9528,-0.793507,1.99284,13,-1,35.1117,-0.199493,-30.9769,16.5292,0.511048,-1.57724,-11,1,34.1146,30.5505,14.9966,-2.3613,-0.0693276,0.456323,11,-1,90.7703,-14.6532,-27.7237,-85.1817,-1.72474,-2.05702
206859,832242,13,-1,56.7829,-37.1427,0.547864,42.9465,0.987585,3.12684,-13,1,30.0832,22.5113,17.8129,8.996,0.308464,0.669406,13,-1,30.381,-5.24547,0.349815,-29.9225,-2.4398,3.075,-11,1,17.5668,9.12397,-11.0457,10.1656,0.660478,-0.880389
206859,1044423,13,-1,127.633,45.4695,-33.9749,114.317,1.44989,-0.641708,-13,1,141.529,-33.0136,6.73978,137.46,2.11384,2.94021,-11,1,57.2061,-32.116,44.1512,-17.0815,-0.307976,2.19968,11,-1,52.5334,-1.80977,-43.6313,-29.2025,-0.626858,-1.61225
206859,1016083,-13,1,67.8381,-38.692,-10.8606,-54.6532,-1.11449,-2.86794,13,-1,10.7127,8.36115,-3.4347,-5.74837,-0.5994,-0.389776,-11,1,21.8993,21.2802,0.765855,-5.1135,-0.237888,0.0359736,11,-1,14.6044,13.0808,1.7239,-6.26182,-0.458379,0.131034
206859,614576,-13,1,17.353,-16.9731,3.57758,0.481143,0.0277344,2.93385,13,-1,13.306,1.15168,13.1872,1.34529,0.101454,1.48368,11,-1,40.3651,16.1963,-36.8626,2.85762,0.0709131,-1.15682,-11,1,22.9356,7.84642,18.3782,-11.2569,-0.537119,1.16728
200519,1040248,-13,1,122.97,-17.1358,-90.4282,81.552,0.79848,-1.75807,13,-1,24.2199,17.3089,13.8301,9.78376,0.428371,0.67414,-11,1,371.106,-2.68255,72.0004,364.044,2.32271,1.60804,11,-1,20.659,-16.3386,-5.09892,11.5691,0.63284,-2.83909
200519,581132,13,-1,15.1936,10.9017,3.0583,10.1308,0.804956,0.273504,-13,1,7.80562,3.13283,-2.43939,6.71947,1.29693,-0.661589,11,-1,59.8451,-31.5796,-35.9573,35.9339,0.693847,-2.29147,-11,1,57.9572,12.7775,9.91903,55.6541,1.94927,0.660113
200519,1277534,-13,1,13.343,1.26376,6.20372,11.7448,1.37689,1.36984,13,-1,6.55006,3.66057,3.99163,3.68229,0.636116,0.828635,11,-1,45.2985,-14.4908,-36.043,23.2997,0.568638,-1.95306,-11,1,90.1764,18.9466,12.1005,87.3292,2.06633,0.568363
200519,1494391,-13,1,138.027,-52.906,-10.5651,127.047,1.59194,-2.94449,13,-1,39.3158,31.9876,-5.79893,22.1107,0.636323,-0.179339,11,-1,130.963,1.09393,23.2233,128.883,2.41382,1.52373,-11,1,48.1563,2.81351,7.93495,47.4147,2.42938,1.23005
206859,231850,-13,1,24.4453,-1.63783,-19.1577,-15.0951,-0.720973,-1.65608,13,-1,10.9093,-4.42454,-4.95665,-8.65193,-1.07978,-2.29953,-11,1,40.3292,0.296783,22.3374,33.5768,1.19644,1.55751,11,-1,16.4549,-9.53378,-12.9217,3.59196,0.221861,-2.20645
200519,1170814,13,-1,121.726,-110.684,-29.1962,-41.3968,-0.354186,-2.88369,-13,1,88.8936,-51.4275,45.6328,-56.3466,-0.747851,2.41583,11,-1,328.022,-10.8691,67.8553,-320.742,-2.24502,1.72963,-11,1,63.1373,-38.5034,-0.0824324,-50.0381,-1.07819,-3.13945
206859,354042,13,-1,260.123,2.05979,-56.647,253.871,2.20471,-1.53445,-13,1,93.3985,-44.414,11.2648,81.3865,1.33883,2.8932,11,-1,149.774,31.4571,57.0904,134.845,1.47395,1.06718,11,-1,152.318,13.1854,-29.6387,148.824,2.22821,-1.15222
200519,1187630,-13,1,11.5546,9.05713,-4.68791,-5.43051,-0.510077,-0.477623,13,-1,6.67561,5.67717,-3.32423,1.1278,0.170601,-0.529722,11,-1,36.9742,-21.3017,26.6807,14.194,0.404612,2.24456,-11,1,26.2545,12.8231,-22.1154,-5.98143,-0.231894,-1.04534
200519,13905,-13,1,39.3471,16.2669,-18.7212,30.5465,1.03609,-0.855431,13,-1,21.6169,-6.72032,13.5624,15.4331,0.895179,2.03085,-11,1,101.58,-21.6888,-2.09453,99.2152,2.22085,-3.04532,11,-1,66.0735,0.685658,11.1838,65.1165,2.46031,1.50956
194533,276806,13,-1,32.6016,11.2163,-4.32398,30.3043,1.65499,-0.367953,-13,1,11.4169,-3.98778,1.01636,10.6489,1.67931,2.89204,-11,1,226.295,-29.2288,46.741,219.477,2.09016,2.12964,11,-1,84.9864,19.418,-17.2086,80.929,1.85546,-0.725148
206859,221562,13,-1,58.689,34.4893,45.6993,-12.9015,-0.223476,0.924294,-13,1,36.4026,-16.0025,-24.2782,21.9004,0.69568,-2.15356,-11,1,74.1211,-15.0648,-31.4687,65.3965,1.38602,-2.01728,11,-1,29.9435,-14.4296,6.29411,-25.4713,-1.25848,2.73028
200519,385490,13,-1,100.758,44.21,24.2543,-87.2319,-1.31588,0.50178,-13,1,136.547,-21.9931,-32.2528,-130.848,-1.9242,-2.16927,11,-1,68.7818,50.964,-15.202,-43.6177,-0.74832,-0.289886,-11,1,33.7696,-9.89557,5.41363,31.8301,1.76057,2.641
